relevamiento,variable,unidad,periodo_tipo,periodo_raw,fecha_objetivo,horizonte_meses,referencia,bloque,variable_mapeada,hoja,mediana,promedio,desvio,max,min,p90,p75,p25,p10,n
2019-09,PIB,var. % prom. anual,anio,2019,2019-12-31,3,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,-2.85,-2.75641161756451,0.457636569037296,-0.7,-3.7,-2.38970584416273,-2.5,-3.0,-3.2,44.0
2019-09,PIB,var. % trim. s.e.,trim,Trim. I-20,2020-03-31,6,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,-0.5,-0.656026428236628,0.958033108899593,1.2,-4.2,0.13,-0.3125,-0.8,-1.16091950066505,38.0
2019-09,PIB,var. % prom. anual,anio,2020,2020-12-31,15,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,-1.5,-1.47125034440874,0.955420852886343,1.2,-3.8,-0.179999999999998,-1.05341544534261,-2.0,-2.48,43.0
2019-09,PIB,var. % prom. anual,anio,2021,2021-12-31,27,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,1.60176274672859,1.75635723028033,1.0572645982568,4.17137281627531,-0.7,3.0,2.375,1.0,0.5,35.0
2019-09,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2019,2019-12-31,3,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-162.5,-176.498780565472,74.3735246596623,-84.6,-466.2,-109.245,-132.75,-215.8,-224.5,42.0
2019-09,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2020,2020-12-31,15,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-100.0,-95.9020422536548,229.882325824938,450.0,-473.313766606554,257.28,11.6,-298.969,-355.76,39.0
2019-09,TASA_LELIQ,TNA; %,mes,2019-10-31 00:00:00,2019-10-31,1,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,79.0,78.0695128205128,3.62185766432376,86.0,68.0,82.0,80.0,75.5,74.6,39.0
2019-09,TASA_LELIQ,TNA; %,mes,2019-11-30 00:00:00,2019-11-30,2,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,76.0,75.6577179487179,5.37492653045855,85.5,58.0,81.976,78.6,74.4,68.0,39.0
2019-09,TASA_LELIQ,TNA; %,mes,2019-12-31 00:00:00,2019-12-31,3,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,73.0,71.9340195182473,8.10125484425712,90.7,50.0,81.5,76.0,65.0,62.0,41.0
2019-09,TASA_LELIQ,TNA; %,anio,2019,2019-12-31,3,TNA; %; dic-19,Tasa de interés (LELIQ),True,Cuadros de resultados,73.0,71.9340195182473,8.10125484425712,90.7,50.0,81.5,76.0,65.0,62.0,41.0
2019-09,TASA_LELIQ,TNA; %,mes,2020-01-31 00:00:00,2020-01-31,4,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,68.0,67.0937676423234,9.87104457606096,90.0,40.0,79.36,71.5,60.0,59.2,37.0
2019-09,TASA_LELIQ,TNA; %,mes,2020-02-29 00:00:00,2020-02-29,5,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,65.0,62.5260289904679,8.47226590803874,77.0,35.0,70.4886252511168,66.9,59.0,55.0,37.0
2019-09,TASA_LELIQ,TNA; %,mes,2020-03-31 00:00:00,2020-03-31,6,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,61.25,58.815240826303,8.71341167084233,72.0,30.0,68.4213015810719,64.0,55.0,50.0,38.0
2019-09,TASA_LELIQ,TNA; %,prox_12m,Próx. 12 meses,2020-09-30,12,TNA; %; sep-20,Tasa de interés (LELIQ),True,Cuadros de resultados,48.0,48.0890764540725,9.37591346467407,76.2,28.0,59.604027328795,52.5,44.0489450627985,35.3533601736972,38.0
2019-09,TASA_LELIQ,TNA; %,anio,2020,2020-12-31,15,TNA; %; dic-20,Tasa de interés (LELIQ),True,Cuadros de resultados,42.5,42.8296233743575,7.5982307484637,61.8,20.0,50.886,45.0,40.0,34.4,39.0
2019-09,TC_NOMINAL,$/US$,mes,2019-10-31 00:00:00,2019-10-31,1,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,59.3,59.668931803222,1.64582408721996,64.5,57.0,61.8744584,60.095,58.5,58.0,43.0
2019-09,TC_NOMINAL,$/US$,mes,2019-11-30 00:00:00,2019-11-30,2,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,62.0,62.3772238389229,2.42541124058009,67.9495212,58.7,65.4,63.95,60.31,59.468,43.0
2019-09,TC_NOMINAL,$/US$,mes,2019-12-31 00:00:00,2019-12-31,3,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,65.0,65.3983101088063,4.02612058079253,75.0,55.7,70.0,68.0356907831179,63.0,60.2074015732662,45.0
2019-09,TC_NOMINAL,$/US$,anio,2019,2019-12-31,3,$/US$; dic-19,Tipo de cambio nominal,True,Cuadros de resultados,65.0,65.3983101088063,4.02612058079253,75.0,55.7,70.0,68.0356907831179,63.0,60.2074015732662,45.0
2019-09,TC_NOMINAL,$/US$,mes,2020-01-31 00:00:00,2020-01-31,4,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,67.2,68.0849568786002,4.9729389668975,81.6,58.824,75.0,71.0,65.0,61.82,41.0
2019-09,TC_NOMINAL,$/US$,mes,2020-02-29 00:00:00,2020-02-29,5,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,69.6075001643722,70.134190852463,5.54247611332932,85.0,58.824,77.2,73.0,67.0,63.5,41.0
2019-09,TC_NOMINAL,$/US$,mes,2020-03-31 00:00:00,2020-03-31,6,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,71.4040657197087,72.2465222425746,6.30749808532784,90.0,58.824,79.87,74.9,68.6639606344395,65.008,42.0
2019-09,TC_NOMINAL,$/US$,prox_12m,Próx. 12 meses,2020-09-30,12,$/US$; sep-20,Tipo de cambio nominal,True,Cuadros de resultados,82.2,82.783506439811,8.91722458539412,115.0,62.29152,93.8517918540117,85.0,76.8,74.0,41.0
2019-09,TC_NOMINAL,$/US$,anio,2020,2020-12-31,15,$/US$; dic-20,Tipo de cambio nominal,True,Cuadros de resultados,88.0,88.883318596446,9.45948064380773,125.0,74.1,101.225972878495,91.15,84.1675448168127,78.4,43.0
2019-10,IPC_NG_NAC,var. % mensual,mes,2019-10-31 00:00:00,2019-10-31,0,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,4.2347,4.401506008938767,0.524284729623439,5.8,3.5,5.0,4.65,4.0,3.84,45.0
2019-10,IPC_NG_NAC,var. % mensual,mes,2019-11-30 00:00:00,2019-11-30,1,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,4.1,4.327535601122519,0.8381238831567254,6.5,3.1,5.5,4.98,3.7,3.5,45.0
2019-10,IPC_NG_NAC,var. % mensual,mes,2019-12-31 00:00:00,2019-12-31,2,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,4.0,4.282933697208417,0.9206962652231879,7.0,3.0,5.5,4.876097138640167,3.5,3.498848941705063,45.0
2019-10,IPC_NG_NAC,var. % i.a.,anio,2019,2019-12-31,2,var. % i.a.; dic-19,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,55.6,56.4698551955623,2.890010293600912,65.7,52.34402348904441,60.0,58.0,54.34447586252513,53.7,45.0
2019-10,IPC_NG_NAC,var. % mensual,mes,2020-01-31 00:00:00,2020-01-31,3,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.947212366203938,3.994730689121498,0.9903915769698268,6.5,2.6977,5.515000000000001,4.5,3.25,2.84429765009828,44.0
2019-10,IPC_NG_NAC,var. % mensual,mes,2020-02-29 00:00:00,2020-02-29,4,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.45,3.513715462787403,0.6829879651648388,5.009350878461293,1.7,4.350000000000001,4.0,3.1,2.73,44.0
2019-10,IPC_NG_NAC,var. % mensual,mes,2020-03-31 00:00:00,2020-03-31,5,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.395,3.420871082743729,0.6022284676246628,4.89,1.7,4.07,3.711708254656459,3.075,2.73,44.0
2019-10,IPC_NG_NAC,var. % mensual,mes,2020-04-30 00:00:00,2020-04-30,6,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.2,3.210009472513805,0.5402852596844385,4.51,2.0,3.9,3.5,2.8,2.555641425093143,44.0
2019-10,IPC_NG_NAC,var. % i.a.,prox_12m,próx. 12 meses,2020-10-31,12,var. % i.a.; oct-20,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,48.2,46.71055856712633,6.573846254321023,64.95,31.8,53.66,50.22500000000001,42.575,39.93,44.0
2019-10,IPC_NG_NAC,var. % i.a.,anio,2020,2020-12-31,14,var. % i.a.; dic-20,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,42.87,41.86860504059866,6.608807469053901,59.6,26.2,49.54,45.0,38.6,35.0,45.0
2019-10,IPC_NG_NAC,var. % i.a.,prox_24m,próx. 24 meses,2021-10-31,24,var. % i.a.; oct-21,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,30.0,31.84560458249274,9.140024824067963,67.47,17.4,40.76,35.8,26.8,23.14674609631777,37.0
2019-10,IPC_NG_NAC,var. % i.a.,anio,2021,2021-12-31,26,var. % i.a.; dic-21,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,29.05,31.04624275855065,11.46343379160219,84.04,16.8,40.0,35.0,25.2,21.91140644365673,36.0
2019-10,IPC_NUCLEO_NAC,var. % mensual,mes,2019-10-31 00:00:00,2019-10-31,0,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,4.5,4.591319076133446,0.6149846836149241,6.0,3.6,5.42,5.0,4.098083832335323,3.922,35.0
2019-10,IPC_NUCLEO_NAC,var. % mensual,mes,2019-11-30 00:00:00,2019-11-30,1,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,4.4,4.371540547911899,0.7901119219992757,6.5,3.0,5.06,4.699999999999999,3.8,3.54,35.0
2019-10,IPC_NUCLEO_NAC,var. % mensual,mes,2019-12-31 00:00:00,2019-12-31,2,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,4.2,4.489445953906364,0.9364220055151516,7.0,3.0,5.78,5.05,3.955,3.54,35.0
2019-10,IPC_NUCLEO_NAC,var. % i.a.,anio,2019,2019-12-31,2,var. % i.a.; dic-19,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,59.5,59.62658029791999,2.601249182958543,67.7,55.29691068033438,62.25,60.84999999999999,57.975,56.75,36.0
2019-10,IPC_NUCLEO_NAC,var. % mensual,mes,2020-01-31 00:00:00,2020-01-31,3,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,4.0,4.072956557273893,0.9647750462377145,6.3,2.3,5.300000000000001,4.65,3.3,2.92,35.0
2019-10,IPC_NUCLEO_NAC,var. % mensual,mes,2020-02-29 00:00:00,2020-02-29,4,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.563,3.615300598419636,0.8194723346608802,5.3625,1.6,4.72,4.05,3.0,2.8,35.0
2019-10,IPC_NUCLEO_NAC,var. % mensual,mes,2020-03-31 00:00:00,2020-03-31,5,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.419366617129427,3.379517617632269,0.5716367277336709,4.4,1.7,4.0,3.8,3.0,2.8,35.0
2019-10,IPC_NUCLEO_NAC,var. % mensual,mes,2020-04-30 00:00:00,2020-04-30,6,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.2,3.206025781174065,0.5468131766516248,4.0,1.6,3.8,3.65,2.9,2.55105,35.0
2019-10,IPC_NUCLEO_NAC,var. % i.a.,prox_12m,próx. 12 meses,2020-10-31,12,var. % i.a.; oct-20,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,47.5,46.624574269624,7.040194001959336,59.7,29.2,54.94,51.7,42.95,38.6,35.0
2019-10,IPC_NUCLEO_NAC,var. % i.a.,anio,2020,2020-12-31,14,var. % i.a.; dic-20,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,42.5,41.73300217121432,7.701219952742471,59.8,23.6,50.16,46.6,36.90036262471702,33.99774127239122,35.0
2019-10,IPC_NUCLEO_NAC,var. % i.a.,prox_24m,próx. 24 meses,2021-10-31,24,var. % i.a.; oct-21,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,29.0,30.63605537921324,8.865937879295595,60.3,15.6,40.10000000000001,35.67139148455941,25.675,20.83934086042073,32.0
2019-10,IPC_NUCLEO_NAC,var. % i.a.,anio,2021,2021-12-31,26,var. % i.a.; dic-21,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,28.4,29.84492868737583,9.199770380352192,60.4,14.6,40.12,34.375,25.075,19.37,30.0
2019-10,PIB,var. % trim. s.e.,trim,Trim. III-19,2019-09-30,-1,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,-0.6,-0.6872964693469839,0.6877082418560431,0.3,-2.5,0.08812583937509946,-0.2,-0.9,-1.52,39.0
2019-10,PIB,var. % trim. s.e.,trim,Trim. IV-19,2019-12-31,2,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,-1.4,-1.571303569722591,0.8469658599993292,-0.3,-4.2,-0.7399999999999999,-0.925,-1.95,-2.82,39.0
2019-10,PIB,var. % prom. anual,anio,2019,2019-12-31,2,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,-3.0,-2.89203364939433,0.3792799680664642,-2.061603923567701,-3.8,-2.4,-2.6,-3.2,-3.277499563388823,44.0
2019-10,PIB,var. % trim. s.e.,trim,Trim. I-20,2020-03-31,5,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,-0.5,-0.553054950400139,0.6652701418939824,1.0,-2.6,0.1800000000000012,-0.3,-0.8,-1.42,39.0
2019-10,PIB,var. % prom. anual,anio,2020,2020-12-31,14,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,-1.7,-1.706339746247906,0.9689523644671947,1.2,-4.0,-1.0,-1.289995964730724,-2.0,-2.94,44.0
2019-10,PIB,var. % prom. anual,anio,2021,2021-12-31,26,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,1.551764920185761,1.627190095282978,1.029200798938709,3.2,-1.4,3.0,2.475,0.9529133695351462,0.5,35.0
2019-10,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2019,2019-12-31,2,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-177.086,-162.4353405918536,95.61799518685775,352.93,-290.0,-104.52,-145.525,-210.656,-224.5,42.0
2019-10,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2020,2020-12-31,14,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-150.0,-128.739277375211,239.7426913327361,406.97,-600.0,245.7,0.0,-316.0,-400.0,41.0
2019-10,TASA_LELIQ,TNA; %,mes,2019-11-30 00:00:00,2019-11-30,1,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,63.0,63.74975609756097,2.078548156532437,70.86,58.0,65.5,65.0,63.0,62.0,41.0
2019-10,TASA_LELIQ,TNA; %,mes,2019-12-31 00:00:00,2019-12-31,2,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,60.0,58.94428571428571,4.765632117290624,68.96,45.0,63.9,62.0,58.0,53.2,42.0
2019-10,TASA_LELIQ,TNA; %,anio,2019,2019-12-31,2,TNA; %; dic-19,Tasa de interés (LELIQ),True,Cuadros de resultados,60.0,58.94428571428571,4.765632117290624,68.96,45.0,63.9,62.0,58.0,53.2,42.0
2019-10,TASA_LELIQ,TNA; %,mes,2020-01-31 00:00:00,2020-01-31,3,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,56.1,55.32957792502316,5.551923788765516,65.0,45.0,62.191,58.2,51.75,46.90000000000001,40.0
2019-10,TASA_LELIQ,TNA; %,mes,2020-02-29 00:00:00,2020-02-29,4,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,53.0,52.7558906724333,6.213652684115218,64.8,40.0,60.303,56.9875,47.84,45.0,40.0
2019-10,TASA_LELIQ,TNA; %,mes,2020-03-31 00:00:00,2020-03-31,5,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,50.0,50.52943594239743,7.010983475366725,64.5,38.0,59.84,55.13687363829425,45.0,41.0,41.0
2019-10,TASA_LELIQ,TNA; %,mes,2020-04-30 00:00:00,2020-04-30,6,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,48.8,48.31665539539959,7.78169970176173,68.46,35.0,56.265,53.90155395399584,42.75,37.95,40.0
2019-10,TASA_LELIQ,TNA; %,prox_12m,próx. 12 meses,2020-10-31,12,TNA; %; oct-20,Tasa de interés (LELIQ),True,Cuadros de resultados,40.3,41.75058765750146,9.301433245765988,84.22,27.0,51.74400000000001,43.55,35.82240012406945,34.9,39.0
2019-10,TASA_LELIQ,TNA; %,anio,2020,2020-12-31,14,TNA; %; dic-20,Tasa de interés (LELIQ),True,Cuadros de resultados,39.95,39.46262000620347,5.409912310595863,51.0,30.0,47.06,40.5,35.0,33.0,40.0
2019-10,TC_NOMINAL,$/US$,mes,2019-11-30 00:00:00,2019-11-30,1,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,61.08,62.07620453514739,2.233260604825063,68.32409047619048,58.824,65.0,63.7,60.49175,59.991,42.0
2019-10,TC_NOMINAL,$/US$,mes,2019-12-31 00:00:00,2019-12-31,2,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,65.0,65.54030034740259,3.328416986876033,72.0,59.0,70.0,67.85,62.8675,61.86,44.0
2019-10,TC_NOMINAL,$/US$,anio,2019,2019-12-31,2,$/US$; dic-19,Tipo de cambio nominal,True,Cuadros de resultados,65.0,65.54030034740259,3.328416986876033,72.0,59.0,70.0,67.85,62.8675,61.86,44.0
2019-10,TC_NOMINAL,$/US$,mes,2020-01-31 00:00:00,2020-01-31,3,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,67.536,67.97565250273108,4.756025852624844,80.0,59.0,73.9,70.0,64.77250000000001,63.26600000000001,42.0
2019-10,TC_NOMINAL,$/US$,mes,2020-02-29 00:00:00,2020-02-29,4,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,69.554,70.13399964235164,5.05670195509866,85.0,59.0,75.9,72.0,66.5609884883825,65.28,42.0
2019-10,TC_NOMINAL,$/US$,mes,2020-03-31 00:00:00,2020-03-31,5,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,71.398,71.91953203356755,5.85292139254989,90.0,59.0,78.75379300520471,74.12,68.38787876202265,66.5,43.0
2019-10,TC_NOMINAL,$/US$,mes,2020-04-30 00:00:00,2020-04-30,6,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,73.0,74.08175577008299,6.227994877631946,92.0,59.26776,82.83874132773248,76.685,70.075,68.13999999999999,42.0
2019-10,TC_NOMINAL,$/US$,prox_12m,próx. 12 meses,2020-10-31,12,$/US$; oct-20,Tipo de cambio nominal,True,Cuadros de resultados,83.01568808372755,84.1968122609026,7.83421177120829,102.0,62.91072,94.762,88.25,80.0,77.44,43.0
2019-10,TC_NOMINAL,$/US$,anio,2020,2020-12-31,14,$/US$; dic-20,Tipo de cambio nominal,True,Cuadros de resultados,87.35,89.40961389112165,7.753033951426775,110.0,74.6,100.0,92.5,85.0,81.09,44.0
2019-11,IPC_NG_NAC,var. % mensual,mes,2019-11-30 00:00:00,2019-11-30,0,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,4.1,4.107655935569757,0.399307426960516,5.0,2.996801774994839,4.5,4.4,4.0,3.632694653272371,46.0
2019-11,IPC_NG_NAC,var. % mensual,mes,2019-12-31 00:00:00,2019-12-31,1,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,4.3,4.188151890098539,0.5689809149737208,5.4,3.0,5.0,4.5,3.85,3.5,46.0
2019-11,IPC_NG_NAC,var. % i.a.,anio,2019,2019-12-31,1,var. % i.a.; dic-19,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,54.55,54.34730271243808,1.219999933611392,56.7,50.9494138867373,55.7,55.10445147759893,53.825,52.84999999999999,46.0
2019-11,IPC_NG_NAC,var. % mensual,mes,2020-01-31 00:00:00,2020-01-31,2,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.76236797052044,3.853264680358982,0.8290722091218913,6.442276012696984,2.689976149789564,5.185,4.2425,3.225000000000001,3.0,46.0
2019-11,IPC_NG_NAC,var. % mensual,mes,2020-02-29 00:00:00,2020-02-29,3,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.4,3.431571018552644,0.6978664315286519,5.322290748883229,1.80649324932407,4.15,3.8,3.0,2.8,46.0
2019-11,IPC_NG_NAC,var. % mensual,mes,2020-03-31 00:00:00,2020-03-31,4,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.5,3.416076523589203,0.5600799558052939,4.7,2.0,4.0,3.745535764745774,3.025,2.75,46.0
2019-11,IPC_NG_NAC,var. % mensual,mes,2020-04-30 00:00:00,2020-04-30,5,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.3,3.258280063481855,0.4888902318331386,4.5,2.355515595074614,3.901832594096149,3.5,3.0,2.604,45.0
2019-11,IPC_NG_NAC,var. % mensual,mes,2020-05-31 00:00:00,2020-05-31,6,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.0,2.931625630152999,0.5031812731656258,4.3,1.400536890035203,3.36,3.15,2.7,2.5,45.0
2019-11,IPC_NG_NAC,var. % i.a.,prox_12m,próx. 12 meses,2020-11-30,12,var. % i.a.; nov-20,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,45.6,45.2503551616693,5.34899071663894,63.0,31.0,51.08,47.4,43.0,38.45417335370532,45.0
2019-11,IPC_NG_NAC,var. % i.a.,anio,2020,2020-12-31,13,var. % i.a.; dic-20,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,42.95,42.99552493970649,5.404080637438983,62.4,28.7,49.95,45.015,40.0,37.75,46.0
2019-11,IPC_NG_NAC,var. % i.a.,prox_24m,próx. 24 meses,2021-11-30,24,var. % i.a.; nov-21,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,30.5,33.04671317643061,8.36379074656556,58.89,18.4,42.92,36.63077626264617,27.6,25.58,39.0
2019-11,IPC_NG_NAC,var. % i.a.,anio,2021,2021-12-31,25,var. % i.a.; dic-21,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,30.0,32.91887533041762,8.975110146256345,62.91,17.6,43.40000000000001,35.90269050379595,27.58371590698409,25.32,39.0
2019-11,IPC_NUCLEO_NAC,var. % mensual,mes,2019-11-30 00:00:00,2019-11-30,0,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,4.2,4.208026904502947,0.6105448283318778,5.5,3.044892873213123,5.0,4.55,3.85,3.5,35.0
2019-11,IPC_NUCLEO_NAC,var. % mensual,mes,2019-12-31 00:00:00,2019-12-31,1,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,4.3,4.371867213684039,0.6703739563040946,6.05,3.0,5.2,4.800000000000001,4.0,3.54,35.0
2019-11,IPC_NUCLEO_NAC,var. % i.a.,anio,2019,2019-12-31,1,var. % i.a.; dic-19,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,58.1,58.03041819351264,1.548131266890028,61.6,54.36812520468601,59.85,59.0,57.24999999999999,56.09999999999999,36.0
2019-11,IPC_NUCLEO_NAC,var. % mensual,mes,2020-01-31 00:00:00,2020-01-31,2,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,4.0,4.05487537810177,0.879499090731926,6.242276012696984,2.70836222086499,5.300000000000001,4.45,3.35,3.0,35.0
2019-11,IPC_NUCLEO_NAC,var. % mensual,mes,2020-02-29 00:00:00,2020-02-29,3,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.604320214175677,3.597605236929006,0.7993139327930449,5.3625,1.739363078339529,4.42,4.0,3.0,2.68,35.0
2019-11,IPC_NUCLEO_NAC,var. % mensual,mes,2020-03-31 00:00:00,2020-03-31,4,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.5,3.490201627317976,0.5530437703536889,4.3,2.214304521613436,4.188000000000001,3.891376217257862,3.1,2.8,35.0
